Posting Date,Entry Type,Document Type,Order No.,Document No.,Item No.,Description,UoM,Lot No.,Expiration Date,Location Code,Quantity,Invoiced Quantity,Remaining Quantity,Sales Amount (Actual),Unit Cost,Cost Amount (Actual),Cost Amount (Non-Invtbl.),Open,Order Type,Entry No.
11/1/2021,Purchase,Purchase Receipt,,G06090,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,2005016,4/30/2024,NPW,10000,10000,0,0, 659.20 ," 6,592,000.00 ",0,FALSE,,328980
10/29/2021,Purchase,Purchase Receipt,,G06084,MM106200,"Erba - Pathological control, 4x5ml, Aq1X20ml",EACH,2106026,11/30/2023,NPW,4,4,0,0," 84,081.52 "," 336,326.08 ",0,FALSE,,328287
10/29/2021,Purchase,Purchase Receipt,,G06084,MM105900,"Erba - Normal Control , 4x5ml, Aqua 1 X20ml",EACH,2105150B,11/30/2023,NPW,4,4,0,0," 84,081.52 "," 336,326.08 ",0,FALSE,,328286
10/29/2021,Purchase,Purchase Receipt,,G06084,MM112800,"Erba - Triglycerides, 10x44ml",EACH,2107030,4/30/2023,NPW,2,2,0,0," 143,155.92 "," 286,311.84 ",0,FALSE,,328285
10/29/2021,Purchase,Purchase Receipt,,G06084,MM120300,"Erba - Magnesium, 2x44ml",EACH,2107018,4/30/2023,NPW,2,2,0,0," 93,567.92 "," 187,135.84 ",0,FALSE,,328284
10/29/2021,Purchase,Purchase Receipt,,G06084,MM106800,Erba - Gammaglutamyl transferase (GGT),EACH,2104077,4/30/2024,NPW,8,8,0,0," 53,035.12 "," 424,280.96 ",0,FALSE,,328283
10/29/2021,Purchase,Purchase Receipt,,G06084,MM113100,"Erba - Urea, R1:5x44ml + R2: 5 X 11ml",EACH,2102049,2/28/2023,NPW,10,10,0,0," 56,484.72 "," 564,847.20 ",0,FALSE,,328282
10/29/2021,Purchase,Purchase Receipt,,G06084,MM113400,Erba - Uric Acid- R1:5x44ml + R2:5 X 11ml,EACH,2108036,8/31/2023,NPW,8,8,0,0," 104,779.12 "," 838,232.96 ",0,FALSE,,328281
10/29/2021,Purchase,Purchase Receipt,,G06084,MM105600,"Erba - Creatinine ,R1:5 X 44ml + R2:5x11ml",EACH,2104005,4/30/2023,NPW,10,10,0,0," 51,094.72 "," 510,947.20 ",0,FALSE,,328280
10/29/2021,Purchase,Purchase Receipt,,G06084,MM109800,Erba - Low Density Lipoprotein (LDL) Direct,EACH,2109016,5/31/2023,NPW,2,2,0,0," 252,249.52 "," 504,499.04 ",0,FALSE,,328279
10/29/2021,Purchase,Purchase Receipt,,G06084,MM103800,"Erba - Cholesterol Total, 10x44ml",EACH,2107009,7/31/2023,NPW,2,2,0,0," 82,787.92 "," 165,575.84 ",0,FALSE,,328278
10/29/2021,Purchase,Purchase Receipt,,G06084,MM101400,"Erba - Alkaline phosphatase (ALP), R1:2x44ml",EACH,2108118,11/30/2023,NPW,8,8,0,0," 40,099.12 "," 320,792.96 ",0,FALSE,,328277
10/29/2021,Purchase,Purchase Receipt,,G06084,MM102000,"Erba - Aspartate Aminotransferase (AST,SGOT)",EACH,2105032,8/31/2023,NPW,8,8,0,0," 53,466.32 "," 427,730.56 ",0,FALSE,,328276
10/29/2021,Purchase,Purchase Receipt,,G06084,MM100800,"Erba - Alanine Aminotransferase (ALT,SGPT)",EACH,2105033,8/31/2023,NPW,8,8,0,0," 53,466.32 "," 427,730.56 ",0,FALSE,,328275
10/29/2021,Purchase,Purchase Receipt,,G06084,MM102600,"Erba - Bilirubin Total, R1:6x44ml + R2: 3 X 22ml",EACH,2105008,5/31/2023,NPW,8,8,0,0," 47,429.52 "," 379,436.16 ",0,FALSE,,328274
10/29/2021,Purchase,Purchase Receipt,,G06084,MM103200,"Erba - Calcium, 10x12ml",EACH,2106091,9/30/2023,NPW,2,2,0,0," 46,998.16 "," 93,996.32 ",0,FALSE,,328273
10/29/2021,Purchase,Purchase Receipt,,G06084,MM109500,Erba - Lactate dehyrogenase (LDH-P),EACH,2108116,11/30/2023,NPW,8,8,0,0," 34,062.32 "," 272,498.56 ",0,FALSE,,328272
10/29/2021,Purchase,Purchase Receipt,,G06084,MM101100,"Erba - Albumin, 5 X 50ml",EACH,2108112,8/31/2023,NPW,8,8,0,0," 47,429.52 "," 379,436.16 ",0,FALSE,,328271
10/29/2021,Purchase,Purchase Receipt,,G06084,MM112500,"Erba - Protein Total, 10x44ml",EACH,2104033,10/31/2023,NPW,8,8,0,0," 47,429.52 "," 379,436.16 ",0,FALSE,,328270
10/28/2021,Purchase,Purchase Receipt,,G06082,BB007200,"Benzylpenicillin,3g,(5MU) PFR,Each",EACH,202104128,4/30/2024,NPW,5000,5000,0,0, 163.15 ," 815,760.00 ",0,FALSE,,328214
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283351,9/30/2026,NPW,819,819,0,0," 9,075.00 "," 7,432,425.00 ",0,FALSE,,328201
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283311,9/30/2026,NPW,838,838,0,0," 9,075.00 "," 7,604,850.00 ",0,FALSE,,328200
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283371,9/30/2026,NPW,832,832,0,0," 9,075.00 "," 7,550,400.00 ",0,FALSE,,328199
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283391,9/30/2026,NPW,816,816,0,0," 9,075.00 "," 7,405,200.00 ",0,FALSE,,328198
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283381,9/30/2026,NPW,842,842,0,0," 9,075.00 "," 7,641,150.00 ",0,FALSE,,328197
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283411,9/30/2026,NPW,823,823,0,0," 9,075.00 "," 7,468,725.00 ",0,FALSE,,328196
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283431,9/30/2026,NPW,62,62,0,0," 9,075.00 "," 562,650.00 ",0,FALSE,,328195
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283331,9/30/2026,NPW,833,833,0,0," 9,075.00 "," 7,559,475.00 ",0,FALSE,,328194
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283251,9/30/2026,NPW,825,825,0,0," 9,075.00 "," 7,486,875.00 ",0,FALSE,,328193
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283291,9/30/2026,NPW,820,820,0,0," 9,075.00 "," 7,441,500.00 ",0,FALSE,,328192
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283341,9/30/2026,NPW,834,834,0,0," 9,075.00 "," 7,568,550.00 ",0,FALSE,,328191
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283321,9/30/2026,NPW,829,829,0,0," 9,075.00 "," 7,523,175.00 ",0,FALSE,,328190
10/28/2021,Purchase,Purchase Receipt,,G06081,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283361,9/30/2026,NPW,827,827,0,0," 9,075.00 "," 7,505,025.00 ",0,FALSE,,328189
11/2/2021,Purchase,Purchase Receipt,,G06080,HH102350,"Faceshield,fog-resistant,fullface,disp",EACH,NA,12/30/2099,NPW,100000,100000,0,0, 582.50 ," 58,250,000.00 ",0,FALSE,,328188
10/27/2021,Purchase,Purchase Receipt,,G06079,AA021000,"Diclofenac sodium, 50mg,, tablet,",100,0960031,7/31/2024,NPW,8320,8320,0,0, 635.25 ," 5,285,280.00 ",0,FALSE,,328187
10/28/2021,Purchase,Purchase Receipt,,G06054,EE040800,"Salbutamol sulphate aerosol inhalation,100mcg/dos",EACH,2121051,4/30/2024,NPW,1800,1800,0,0, 976.44 ," 1,757,592.00 ",0,FALSE,,324515
10/28/2021,Purchase,Purchase Receipt,,G06054,BB059400,"Oxytocin,10,IU/ml,1ml,Each",EACH,210406,4/30/2024,NPW,9000,9000,0,0, 41.08 ," 369,720.00 ",0,FALSE,,324514
10/28/2021,Purchase,Purchase Receipt,,G06054,BB034500,"Furosemide (Frusemide),10mg/ml,2ml,Each",EACH,200617,6/30/2023,NPW,32000,32000,0,0, 47.79 ," 1,529,344.00 ",0,FALSE,,324513
10/28/2021,Purchase,Purchase Receipt,,G06053,BB069900,"Sodium chloride,0.9%,500ml,Each",EACH,1203788,6/30/2023,NPW,644,644,0,0, 696.28 ," 448,404.32 ",0,FALSE,,324475
10/28/2021,Purchase,Purchase Receipt,,G06053,BB069900,"Sodium chloride,0.9%,500ml,Each",EACH,1203787,6/30/2023,NPW,5376,5376,0,0, 696.28 ," 3,743,201.28 ",0,FALSE,,324474
10/28/2021,Purchase,Purchase Receipt,,G06053,BB066900,"Promethazine hydrochloride,25mg/ml,2ml,Each",EACH,210445,4/30/2024,NPW,101110,101110,0,0, 40.38 ," 4,082,417.36 ",0,FALSE,,324473
10/28/2021,Purchase,Purchase Receipt,,G06053,BB063900,"Phytomenadione,2mg/ml,1ml,(Vitamin,K),Each",EACH,CG20002C,6/30/2022,NPW,3600,3600,0,0, 230.72 ," 830,592.00 ",0,FALSE,,324472
10/28/2021,Purchase,Purchase Receipt,,G06052,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283301,9/30/2026,NPW,835,835,0,0," 9,064.00 "," 7,568,440.00 ",0,FALSE,,324469
10/28/2021,Purchase,Purchase Receipt,,G06052,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283261,9/30/2026,NPW,824,824,0,0," 9,064.00 "," 7,468,736.00 ",0,FALSE,,324468
10/28/2021,Purchase,Purchase Receipt,,G06052,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283281,9/30/2026,NPW,818,818,0,0," 9,064.00 "," 7,414,352.00 ",0,FALSE,,324467
10/28/2021,Purchase,Purchase Receipt,,G06052,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283271,9/30/2026,NPW,829,829,0,0," 9,064.00 "," 7,514,056.00 ",0,FALSE,,324466
10/28/2021,Purchase,Purchase Receipt,,G06048,HH104300,Medical N95 Face Mask  with an aluminium noseclip,100,6024035,7/30/2023,NPW,1000,1000,0,0," 62,250.00 "," 62,250,000.00 ",0,FALSE,,324431
10/26/2021,Purchase,Purchase Receipt,,G06027,FF009650,"Surgical Face Masks disposable with tie on, 3 ply",100,10821,7/30/2026,NPW,105,105,0,0," 118,621.33 "," 12,455,239.55 ",0,FALSE,,322581
10/26/2021,Purchase,Purchase Receipt,,G06027,FF009650,"Surgical Face Masks disposable with tie on, 3 ply",100,30621,5/30/2026,NPW,1385,1385,0,0," 37,500.00 "," 51,937,500.00 ",0,FALSE,,322580
10/26/2021,Purchase,Purchase Receipt,,G06027,FF009650,"Surgical Face Masks disposable with tie on, 3 ply",100,40721,7/30/2026,NPW,2775,2775,0,0," 37,500.00 "," 104,062,500.00 ",0,FALSE,,322579
10/26/2021,Purchase,Purchase Receipt,,G06027,FF009650,"Surgical Face Masks disposable with tie on, 3 ply",100,20821,7/30/2026,NPW,135,135,0,0," 37,500.00 "," 5,062,500.00 ",0,FALSE,,322578
10/26/2021,Purchase,Purchase Receipt,,G06027,FF009650,"Surgical Face Masks disposable with tie on, 3 ply",100,50721,6/30/2026,NPW,2235,2235,0,0," 37,500.00 "," 83,812,500.00 ",0,FALSE,,322577
10/26/2021,Purchase,Purchase Receipt,,G06027,FF009650,"Surgical Face Masks disposable with tie on, 3 ply",100,20621,5/30/2026,NPW,1875,1875,0,0," 37,500.00 "," 70,312,500.00 ",0,FALSE,,322576
9/23/2021,Purchase,Purchase Receipt,,G06024,BB038400,"Heparin sodium,5,000,IU/ml,5ml,Each",EACH,IHEPB1133,6/30/2023,NPW,2000,2000,0,0," 2,257.76 "," 4,515,520.00 ",0,FALSE,,322365
10/20/2021,Purchase,Purchase Receipt,,G06023,RR001000,"Mattress, adult, 25kgs, water proof, PVC leather",EACH,NA,12/31/2099,NPW,4,4,0,0," 26,795.00 "," 107,180.00 ",0,FALSE,,322346
10/25/2021,Purchase,Purchase Receipt,,G06022,BB048900,"Magnesium Sulphate 50%,2ml,ampoule,Each",EACH,MS-134,1/31/2023,NPW,4200,4200,0,0, 87.34 ," 366,844.80 ",0,FALSE,,322345
10/25/2021,Purchase,Purchase Receipt,,G06021,BB007200,"Benzylpenicillin,3g,(5MU) PFR,Each",EACH,202104127,4/30/2024,NPW,21000,21000,0,0, 163.15 ," 3,426,192.00 ",0,FALSE,,322344
10/25/2021,Purchase,Purchase Receipt,,G06020,AA065400,"Zinc sulphate,20mg,tablet,100",100,KZLTE-005,11/30/2023,NPW,4600,4600,0,0, 365.86 ," 1,682,937.60 ",0,FALSE,,322337
10/21/2021,Purchase,Purchase Receipt,,G06005,AA004800,"Amoxycillin,250mg,capsule,1000",1000,1410401,8/31/2024,NPW,990,990,0,0," 16,768.40 "," 16,600,716.00 ",0,FALSE,,321098
10/21/2021,Purchase,Purchase Receipt,,G06004,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130411,8/31/2023,NPW,9970,9970,0,0," (1,304.54)"," (13,006,239.69)",0,FALSE,,321097
10/21/2021,Purchase,Purchase Receipt,,G06004,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130371,8/31/2023,NPW,4700,4700,0,0, 206.00 ," 968,200.00 ",0,FALSE,,321096
10/21/2021,Purchase,Purchase Receipt,,G06003,AA007200,"Aspirin,300mg,tablet,1000",1000,0050201,7/31/2026,NPW,1177,1177,0,0," 3,090.00 "," 3,636,930.00 ",0,FALSE,,321095
9/27/2021,Purchase,Purchase Receipt,,G05998,MM224200,Pregnancy Rapid Test Strips -HCG,100,MTBC210703,6/30/2024,NPW,1500,1500,0,0," 14,008.00 "," 21,012,000.00 ",0,FALSE,,320048
10/21/2021,Purchase,Purchase Receipt,,G05995,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21626007,3/31/2023,NPW,6200,6200,0,0, 247.20 ," 1,532,640.00 ",0,FALSE,,319606
10/21/2021,Purchase,Purchase Receipt,,G05995,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21626006,3/31/2023,NPW,23800,23800,0,0, 247.20 ," 5,883,360.00 ",0,FALSE,,319605
10/18/2021,Purchase,Purchase Receipt,,G05965,LL046500,"Couch examination Metallic,Each",EACH,NA,12/31/2099,NPW,100,100,0,0," 467,132.05 "," 46,713,204.53 ",0,FALSE,,318411
10/18/2021,Purchase,Purchase Receipt,,G05964,EE050700,"Vitamin, multiple syrup(No Cyanocobalamine)",100ML,XL1F002,5/31/2023,NPW,3000,3000,0,0, 955.84 ," 2,867,520.00 ",0,FALSE,,318396
10/18/2021,Purchase,Purchase Receipt,,G05964,AA027900,"Folic acid,5mg,tablet,1000",1000,XL1F001,5/31/2023,NPW,500,500,0,0," 3,773.92 "," 1,886,960.00 ",0,FALSE,,318395
10/14/2021,Purchase,Purchase Receipt,,G05963,EE020700,"Gentamicin,0.3%,eye drops 5ml,Each",EACH,BGT107,6/30/2023,NPW,26740,26740,0,0, 107.12 ," 2,864,388.80 ",0,FALSE,,318324
10/14/2021,Purchase,Purchase Receipt,,G05963,EE020700,"Gentamicin,0.3%,eye drops 5ml,Each",EACH,BGT106,6/30/2023,NPW,38120,38120,0,0, 107.12 ," 4,083,414.40 ",0,FALSE,,318323
10/14/2021,Purchase,Purchase Receipt,,G05963,EE020700,"Gentamicin,0.3%,eye drops 5ml,Each",EACH,BGT105,6/30/2023,NPW,38120,38120,0,0, 107.12 ," 4,083,414.40 ",0,FALSE,,318322
10/14/2021,Purchase,Purchase Receipt,,G05963,EE020700,"Gentamicin,0.3%,eye drops 5ml,Each",EACH,BGT104,6/30/2023,NPW,38140,38140,0,0, 107.12 ," 4,085,556.80 ",0,FALSE,,318321
10/14/2021,Purchase,Purchase Receipt,,G05963,EE020700,"Gentamicin,0.3%,eye drops 5ml,Each",EACH,BGT103,6/30/2023,NPW,38000,38000,0,0, 107.12 ," 4,070,560.00 ",0,FALSE,,318320
10/14/2021,Purchase,Purchase Receipt,,G05963,EE020700,"Gentamicin,0.3%,eye drops 5ml,Each",EACH,BGT102,6/30/2023,NPW,20880,20880,0,0, 107.12 ," 2,236,665.60 ",0,FALSE,,318319
10/14/2021,Purchase,Purchase Receipt,,G05963,EE012300,"Ciprofloxacin ear/eye drops,0.3mg/ml,5ml,Each",EACH,BXP102,5/31/2023,NPW,13100,13100,0,0, 173.04 ," 2,266,824.00 ",0,FALSE,,318318
10/14/2021,Purchase,Purchase Receipt,,G05963,BB040800,Hydrocortisone sodium succinate 100mg,EACH,IP21107,5/31/2023,NPW,2900,2900,0,0, 229.90 ," 666,698.40 ",0,FALSE,,318317
10/14/2021,Purchase,Purchase Receipt,,G05963,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21687008,6/30/2023,NPW,275,275,35,0, 147.50 ," 40,561.40 ",0,TRUE,,318316
10/14/2021,Purchase,Purchase Receipt,,G05963,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21626006,3/31/2023,NPW,400,400,0,0, 147.50 ," 58,998.40 ",0,FALSE,,318315
10/14/2021,Purchase,Purchase Receipt,,G05963,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21535007,6/30/2023,NPW,96750,96750,12,0, 147.50 ," 14,270,238.00 ",0,TRUE,,318314
10/14/2021,Purchase,Purchase Receipt,,G05963,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21535006,6/30/2023,NPW,99025,99025,0,0, 147.50 ," 14,605,791.40 ",0,FALSE,,318313
10/14/2021,Purchase,Purchase Receipt,,G05963,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21535005,6/30/2023,NPW,99450,99450,0,0, 147.50 ," 14,668,477.20 ",0,FALSE,,318312
10/14/2021,Purchase,Purchase Receipt,,G05963,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21535004,6/30/2023,NPW,98550,98550,0,0, 147.50 ," 14,535,730.80 ",0,FALSE,,318311
10/14/2021,Purchase,Purchase Receipt,,G05963,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21535003,6/30/2023,NPW,98550,98550,0,0, 147.50 ," 14,535,730.80 ",0,FALSE,,318310
10/14/2021,Purchase,Purchase Receipt,,G05963,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21535002,6/30/2023,NPW,99450,99450,0,0, 147.50 ," 14,668,477.20 ",0,FALSE,,318309
10/14/2021,Purchase,Purchase Receipt,,G05963,BB013500,"Ceftriaxone,1g,PFR,Each",EACH,IC21535001,6/30/2023,NPW,107550,107550,0,0, 147.50 ," 15,863,194.80 ",0,FALSE,,318308
10/14/2021,Purchase,Purchase Receipt,,G05906,BB024000,"Diazepam,5mg/ml,2ml,Each",EACH,EP452116,7/31/2023,NPW,50000,50000,0,0, 189.52 ," 9,476,000.00 ",0,FALSE,,317679
10/13/2021,Purchase,Purchase Receipt,,G05905,EE028800,"Metronidazole oral suspension 200mg /5ml, 100ml",EACH,1250061,8/31/2024,NPW,9829,9829,0,0, 531.01 ," 5,219,330.78 ",0,FALSE,,317677
10/13/2021,Purchase,Purchase Receipt,,G05905,EE028800,"Metronidazole oral suspension 200mg /5ml, 100ml",EACH,1250051,8/31/2024,NPW,9916,9916,0,0, 545.69 ," 5,411,100.80 ",0,FALSE,,317676
10/13/2021,Purchase,Purchase Receipt,,G05905,EE028800,"Metronidazole oral suspension 200mg /5ml, 100ml",EACH,1250011,3/31/2024,NPW,3500,3500,0,0, 576.76 ," 2,018,674.00 ",0,FALSE,,317675
10/13/2021,Purchase,Purchase Receipt,,G05905,AA052500,"Prednisolone,5mg,tablet,1000",1000,1150021,7/31/2024,NPW,1000,1000,0,0," 7,004.00 "," 7,004,000.00 ",0,FALSE,,317674
10/13/2021,Purchase,Purchase Receipt,,G05905,AA048600,"Omeprazole,20mg,capsule,100",100,1070241,8/31/2024,NPW,487,487,0,0, 865.20 ," 421,352.40 ",0,FALSE,,317673
10/13/2021,Purchase,Purchase Receipt,,G05905,AA048600,"Omeprazole,20mg,capsule,100",100,1070281,8/31/2024,NPW,35,35,0,0, 865.20 ," 30,282.00 ",0,FALSE,,317672
10/13/2021,Purchase,Purchase Receipt,,G05905,AA048600,"Omeprazole,20mg,capsule,100",100,1070251,8/31/2024,NPW,487,487,0,0, 865.20 ," 421,352.40 ",0,FALSE,,317671
10/13/2021,Purchase,Purchase Receipt,,G05905,AA048600,"Omeprazole,20mg,capsule,100",100,1070261,8/31/2024,NPW,486,486,0,0, 865.20 ," 420,487.20 ",0,FALSE,,317670
10/13/2021,Purchase,Purchase Receipt,,G05905,AA048600,"Omeprazole,20mg,capsule,100",100,1070271,8/31/2024,NPW,497,497,0,0, 865.20 ," 430,004.40 ",0,FALSE,,317669
10/12/2021,Purchase,Purchase Receipt,,G05904,AA004800,"Amoxycillin,250mg,capsule,1000",1000,1410391,8/31/2024,NPW,986,986,0,0," 16,768.40 "," 16,533,642.40 ",0,FALSE,,317668
10/4/2021,Purchase,Purchase Receipt,,G05836,HH012900,"Cannula iv (winged with injection pot),16G,Each",EACH,21G0630,6/30/2026,NPW,9000,9000,0,0, 156.75 ," 1,410,750.00 ",0,FALSE,,314105
10/4/2021,Purchase,Purchase Receipt,,G05835,HH014100,"Cannula iv (winged with injection pot),24G,Each",EACH,21G0667,6/30/2026,NPW,3000,3000,0,0, 156.56 ," 469,680.00 ",0,FALSE,,314075
10/4/2021,Purchase,Purchase Receipt,,G05835,HH014100,"Cannula iv (winged with injection pot),24G,Each",EACH,21G0683,6/30/2026,NPW,30000,30000,0,0, 156.56 ," 4,696,800.00 ",0,FALSE,,314074
10/4/2021,Purchase,Purchase Receipt,,G05835,HH014100,"Cannula iv (winged with injection pot),24G,Each",EACH,21G0632,6/30/2026,NPW,18000,18000,0,0, 156.56 ," 2,818,080.00 ",0,FALSE,,314073
10/4/2021,Purchase,Purchase Receipt,,G05835,HH013200,"Cannula iv (winged with injection pot),18G,Each",EACH,21G0633,6/30/2026,NPW,19000,19000,0,0, 156.56 ," 2,974,640.00 ",0,FALSE,,314072
10/4/2021,Purchase,Purchase Receipt,,G05809,AA045000,"Misoprostol,200,mcg,tablet,100",100,BB10034,6/30/2023,NPW,1313,1313,0,0," 4,779.00 "," 6,274,827.00 ",0,FALSE,,313450
9/28/2021,Purchase,Purchase Receipt,,G05792,HH077700,"Glove disposable powdered latex ,medium,100",100,4400,6/30/2026,NPW,25230,25230,0,0," 6,592.08 "," 166,318,164.88 ",0,FALSE,,311661
9/28/2021,Purchase,Purchase Receipt,,G05792,HH014100,"Cannula iv (winged with injection pot),24G,Each",EACH,21G0689,6/30/2026,NPW,1000,1000,0,0, 156.56 ," 156,560.00 ",0,FALSE,,311660
9/28/2021,Purchase,Purchase Receipt,,G05792,HH014100,"Cannula iv (winged with injection pot),24G,Each",EACH,21G0683,6/30/2026,NPW,69800,69800,0,0, 156.56 ," 10,927,888.00 ",0,FALSE,,311659
9/28/2021,Purchase,Purchase Receipt,,G05792,HH014100,"Cannula iv (winged with injection pot),24G,Each",EACH,21G0632,6/30/2026,NPW,22000,22000,0,0, 156.56 ," 3,444,320.00 ",0,FALSE,,311658
9/28/2021,Purchase,Purchase Receipt,,G05792,HH013200,"Cannula iv (winged with injection pot),18G,Each",EACH,21G0633,6/30/2026,NPW,30000,30000,0,0, 156.56 ," 4,696,800.00 ",0,FALSE,,311657
9/29/2021,Purchase,Purchase Receipt,,G05791,EE013500,"Clotrimazole vaginal pessaries,500mg,Each",EACH,A2AAN008,7/31/2023,NPW,19600,19600,0,0, 304.88 ," 5,975,648.00 ",0,FALSE,,311422
9/28/2021,Purchase,Purchase Receipt,,G05790,HH148800,"Syringe, autodestruct, 10ml, disposable",EACH,VP21-G10-011,7/31/2026,NPW,10100,10100,0,0, 210.12 ," 2,122,212.00 ",0,FALSE,,311351
9/28/2021,Purchase,Purchase Receipt,,G05790,HH012900,"Cannula iv (winged with injection pot),16G,Each",EACH,21G0630,6/30/2026,NPW,16100,16100,0,0, 156.56 ," 2,520,616.00 ",0,FALSE,,311350
9/28/2021,Purchase,Purchase Receipt,,G05789,MM039900,"Bottle Blood Collecting Vacuated,4ml,EDTA K3,100",100,2021061211,5/31/2023,NPW,252,252,0,0," 14,873.20 "," 3,748,046.40 ",0,FALSE,,311329
9/28/2021,Purchase,Purchase Receipt,,G05789,MM039901,"Bottle Blood Collecting vacuated,4ml,EDTA K2, 100",100,2021061611,5/31/2023,NPW,136,136,0,0," 11,264.66 "," 1,531,993.08 ",0,FALSE,,311328
9/28/2021,Purchase,Purchase Receipt,,G05789,MM038700,"Bottle, Blood Collecting Plain Plastic Vacut, 5ml",100,2021061911,5/31/2023,NPW,900,900,0,0," 11,536.00 "," 10,382,400.00 ",0,FALSE,,311327
9/27/2021,Purchase,Purchase Receipt,,G05778,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130401,7/31/2023,NPW,9740,9740,0,0, 206.00 ," 2,006,440.00 ",0,FALSE,,310886
9/27/2021,Purchase,Purchase Receipt,,G05778,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130391,7/31/2023,NPW,9730,9730,0,0, 206.00 ," 2,004,380.00 ",0,FALSE,,310885
9/27/2021,Purchase,Purchase Receipt,,G05778,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130381,7/31/2023,NPW,9460,9460,0,0, 206.00 ," 1,948,760.00 ",0,FALSE,,310884
9/27/2021,Purchase,Purchase Receipt,,G05778,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130371,8/31/2023,NPW,4000,4000,0,0, 206.00 ," 824,000.00 ",0,FALSE,,310883
9/27/2021,Purchase,Purchase Receipt,,G05778,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130361,8/31/2023,NPW,9949,9949,0,0, 206.00 ," 2,049,494.00 ",0,FALSE,,310882
9/27/2021,Purchase,Purchase Receipt,,G05778,EE028800,"Metronidazole oral suspension 200mg /5ml, 100ml",EACH,1250041,8/31/2024,NPW,10032,10032,0,0, 561.33 ," 5,631,225.60 ",0,FALSE,,310881
9/27/2021,Purchase,Purchase Receipt,,G05778,EE028800,"Metronidazole oral suspension 200mg /5ml, 100ml",EACH,1250031,8/31/2024,NPW,9771,9771,0,0, 574.84 ," 5,616,802.80 ",0,FALSE,,310880
9/27/2021,Purchase,Purchase Receipt,,G05778,AA048600,"Omeprazole,20mg,capsule,100",100,1070231,8/31/2024,NPW,520,520,0,0, 865.20 ," 449,904.00 ",0,FALSE,,310879
9/27/2021,Purchase,Purchase Receipt,,G05778,AA048600,"Omeprazole,20mg,capsule,100",100,1070221,8/31/2024,NPW,500,500,0,0, 865.20 ," 432,600.00 ",0,FALSE,,310878
9/27/2021,Purchase,Purchase Receipt,,G05778,AA048600,"Omeprazole,20mg,capsule,100",100,1070161,8/31/2024,NPW,60,60,0,0, 865.20 ," 51,912.00 ",0,FALSE,,310877
9/27/2021,Purchase,Purchase Receipt,,G05778,AA048600,"Omeprazole,20mg,capsule,100",100,1070091,7/31/2024,NPW,48,48,0,0, 865.20 ," 41,529.60 ",0,FALSE,,310876
9/27/2021,Purchase,Purchase Receipt,,G05778,AA033600,"Indomethacin,25mg,capsule,1000",1000,0910021,7/31/2024,NPW,1700,1700,0,0," 4,120.00 "," 7,004,000.00 ",0,FALSE,,310875
